province,type_property,subtype_property,price,state_of_property,heating_type,sun_exposure,livable_surface,epc_score,latitude,longitude,facades,bedrooms,bathrooms,toilets,terrace,garden,garage,swimming_pool,flooding_area_type,construction_year
antwerp,apartment,penthouse,615000.0,excellent,gas,east,227.0,a,51.16025,4.981159,1,3.0,2,2,1,0,1,0,no_flooding_area,2012.0
antwerp,house,residence,259000.0,new,not_specified,north_west,140.0,f,51.17997,5.142298,3,3.0,1,0,1,1,1,0,no_flooding_area,1958.0
antwerp,house,residence,325000.0,to_be_renovated,gas,not_specified,167.0,f,51.1591451,4.98783519,2,2.0,1,0,0,0,0,0,no_flooding_area,1964.0
antwerp,house,residence,299000.0,to_be_renovated,fuel_oil,north,174.0,f,51.12417,5.06316,4,3.0,1,1,1,1,0,0,no_flooding_area,1954.0
antwerp,house,residence,550000.0,to_be_renovated,gas,not_specified,464.0,f,51.1565,4.991133,3,5.0,1,3,0,0,1,0,no_flooding_area,1964.0
antwerp,apartment,apartment,349000.0,normal,not_specified,north_west,136.0,b,51.16102,4.998247,2,3.0,1,1,1,0,0,0,no_flooding_area,2009.0
antwerp,house,residence,274000.0,not_specified,gas,not_specified,133.0,not_specified,51.2102865,4.4334877,2,3.0,1,0,0,0,0,0,no_flooding_area,
antwerp,house,residence,330000.0,not_specified,gas,south_west,171.0,f,51.0965231,4.5005452,2,4.0,1,1,0,0,0,0,no_flooding_area,1951.0
antwerp,house,residence,519000.0,excellent,gas,east,188.0,a,51.12374,4.815012,3,4.0,1,2,1,1,0,0,no_flooding_area,2018.0
antwerp,house,residence,259000.0,to_be_renovated,gas,south_east,154.0,c,51.11786,4.821013,3,3.0,1,1,1,1,0,0,no_flooding_area,1965.0
antwerp,apartment,apartment,299000.0,normal,gas,south_west,110.0,c,51.1748608,4.8375366,2,2.0,1,1,0,0,0,0,no_flooding_area,1971.0
antwerp,house,residence,459000.0,new,not_specified,south_east,179.0,not_specified,51.16577,4.61195,3,3.0,1,2,1,1,0,0,no_flooding_area,2023.0
antwerp,house,residence,480715.0,new,not_specified,south_east,179.0,not_specified,51.16577,4.61195,3,3.0,1,2,1,1,0,0,no_flooding_area,2023.0
antwerp,apartment,penthouse,549000.0,new,gas,south_east,159.0,not_specified,51.09369,4.610206,4,2.0,1,2,1,0,0,0,no_flooding_area,2024.0
antwerp,apartment,apartment,239900.0,normal,gas,south_east,56.0,b,51.20897,4.406395,3,1.0,1,1,0,0,0,0,no_flooding_area,1961.0
antwerp,house,residence,350000.0,excellent,gas,north_west,110.0,b,51.28107,4.416378,2,3.0,1,1,1,1,0,0,no_flooding_area,1918.0
antwerp,house,villa,745000.0,to_be_renovated,gas,north,335.0,d,51.1919,4.501504,4,3.0,1,3,0,0,1,0,no_flooding_area,1981.0
antwerp,apartment,apartment,199000.0,not_specified,not_specified,not_specified,83.0,a,51.16816,4.473956,1,3.0,1,0,0,0,1,0,no_flooding_area,
antwerp,apartment,apartment,199000.0,to_be_renovated,not_specified,not_specified,93.0,c,51.16817,4.473844,2,2.0,1,0,0,0,1,0,no_flooding_area,
antwerp,house,residence,395000.0,to_be_renovated,gas,west,256.0,e,51.2266,4.426701,2,4.0,2,2,0,0,0,0,no_flooding_area,
antwerp,house,master_house,474000.0,normal,gas,north_east,250.0,d,51.1944,4.445515,2,5.0,3,3,1,1,0,0,no_flooding_area,1930.0
antwerp,house,residence,460000.0,normal,gas,south,162.0,b,51.38723,4.469103,3,3.0,1,2,1,1,1,0,no_flooding_area,1996.0
antwerp,apartment,apartment,220000.0,normal,electricity,south_east,84.0,a,51.19986,4.334185,2,2.0,1,1,0,0,1,0,no_flooding_area,1991.0
antwerp,house,residence,525000.0,normal,gas,north_east,19.0,b,51.340305,4.7605093,4,3.0,1,1,1,1,0,0,(information_not_available),1981.0
antwerp,apartment,apartment,309000.0,normal,gas,not_specified,83.0,b,51.19885,4.448437,1,2.0,1,1,1,0,0,0,(information_not_available),1963.0
antwerp,apartment,apartment,219000.0,normal,fuel_oil,not_specified,85.0,b,51.2340618,4.46881591,1,2.0,1,1,1,0,1,0,(information_not_available),
antwerp,apartment,studio,135000.0,normal,gas,not_specified,36.0,f,51.20633,4.418448,1,3.0,1,1,0,0,0,0,no_flooding_area,1967.0
antwerp,apartment,apartment,259000.0,normal,gas,not_specified,87.0,c,51.3021,4.436583,1,2.0,1,1,0,0,0,0,no_flooding_area,
antwerp,house,residence,429000.0,normal,gas,south_west,180.0,c,51.25007,4.437176,3,5.0,1,2,1,1,0,0,(information_not_available),1983.0
antwerp,house,residence,359000.0,normal,gas,north_east,181.0,e,51.18451,4.385418,3,3.0,1,1,1,0,1,0,no_flooding_area,
antwerp,house,residence,449000.0,normal,gas,south,189.0,c,51.22192,4.466408,3,3.0,1,2,0,1,0,0,no_flooding_area,1929.0
antwerp,apartment,apartment,295000.0,normal,electricity,north_east,93.0,c,51.22142,4.415027,1,2.0,1,1,1,0,0,0,no_flooding_area,1987.0
antwerp,house,residence,375000.0,normal,fuel_oil,south,272.0,d,51.1867,4.377213,3,6.0,2,2,0,1,1,0,(information_not_available),
antwerp,apartment,apartment,229000.0,normal,not_specified,north_east,88.0,not_specified,51.2561775,4.4595006,1,2.0,1,1,1,0,0,0,(information_not_available),1975.0
antwerp,house,residence,205000.0,to_be_renovated,gas,not_specified,100.0,f,51.22241,4.44043,3,3.0,2,0,0,0,0,0,no_flooding_area,
antwerp,apartment,apartment,289000.0,normal,gas,south,92.0,c,51.29165,4.438583,1,3.0,1,1,0,0,0,0,no_flooding_area,
antwerp,house,residence,595000.0,normal,gas,south_east,380.0,c,51.17469,4.438775,3,5.0,2,3,1,1,1,0,no_flooding_area,1930.0
antwerp,apartment,apartment,179000.0,normal,gas,not_specified,42.0,b,51.18673,4.388391,1,1.0,1,0,0,0,0,0,no_flooding_area,
antwerp,apartment,apartment,269900.0,normal,gas,not_specified,117.0,c,51.2027,4.462527,1,3.0,1,1,1,0,1,0,actual_flooding_area,1972.0
antwerp,apartment,apartment,189000.0,normal,gas,east,80.0,b,51.25132,4.433568,1,1.0,1,1,1,0,0,0,(information_not_available),
antwerp,apartment,apartment,149000.0,normal,fuel_oil,not_specified,49.0,c,51.23094,4.466009,1,1.0,1,1,0,0,0,0,no_flooding_area,1970.0
antwerp,apartment,apartment,299000.0,normal,gas,not_specified,95.0,b,51.21734,4.43644,1,2.0,1,2,0,0,0,0,no_flooding_area,
antwerp,apartment,apartment,265000.0,normal,gas,not_specified,45.0,a,51.19363,4.410998,1,1.0,1,1,1,0,0,0,no_flooding_area,2014.0
antwerp,apartment,apartment,265000.0,normal,gas,not_specified,83.0,b,51.18368,4.43868,1,2.0,1,1,1,0,0,0,no_flooding_area,1961.0
antwerp,apartment,apartment,375000.0,normal,electricity,not_specified,68.0,b,51.20468,4.383031,1,2.0,1,1,1,0,0,0,(information_not_available),2019.0
antwerp,apartment,apartment,129000.0,to_be_renovated,electricity,not_specified,51.0,c,51.2146,4.43688,1,1.0,1,1,0,0,0,0,(information_not_available),
antwerp,apartment,apartment,199000.0,normal,gas,west,107.0,c,51.24867,4.439379,1,2.0,1,1,1,0,0,0,no_flooding_area,
antwerp,apartment,apartment,129000.0,to_be_renovated,electricity,not_specified,43.0,d,51.20897,4.458025,2,1.0,1,1,0,0,0,0,(information_not_available),
antwerp,apartment,ground_floor,255000.0,normal,gas,north_west,68.0,d,51.18181,4.388062,1,1.0,1,1,0,1,0,0,no_flooding_area,1955.0
antwerp,apartment,ground_floor,235000.0,normal,gas,not_specified,95.0,c,51.21986,4.453207,1,3.0,1,1,0,0,0,0,no_flooding_area,1973.0
antwerp,house,residence,975000.0,normal,gas,south_west,364.0,b,51.20279,4.41607,3,7.0,3,4,0,1,1,0,(information_not_available),
antwerp,apartment,studio,147500.0,normal,electricity,not_specified,25.0,b,51.22078,4.409723,1,3.0,1,1,0,0,0,0,no_flooding_area,
antwerp,apartment,apartment,329000.0,normal,gas,south,131.0,c,51.23194,4.462269,2,3.0,1,1,0,0,0,0,no_flooding_area,1980.0
antwerp,house,residence,249000.0,to_be_renovated,gas,not_specified,199.0,e,51.22667,4.457879,3,4.0,3,3,0,0,0,0,no_flooding_area,
antwerp,house,residence,449000.0,normal,gas,not_specified,188.0,d,51.21299,4.43039,3,5.0,2,2,0,1,0,0,(information_not_available),
antwerp,house,residence,419000.0,to_be_renovated,gas,north_west,217.0,c,51.17429,4.437708,3,3.0,2,0,0,1,1,0,no_flooding_area,1939.0
antwerp,apartment,apartment,169000.0,normal,gas,north_west,74.0,b,51.23214,4.45658,1,2.0,1,1,0,0,0,0,no_flooding_area,1934.0
antwerp,house,residence,325000.0,normal,gas,not_specified,120.0,c,51.20796465,4.42710884,3,3.0,1,2,0,0,0,0,no_flooding_area,1900.0
antwerp,apartment,apartment,259000.0,normal,gas,not_specified,86.0,c,51.33145,4.366693,1,1.0,1,1,1,1,0,0,(information_not_available),
antwerp,apartment,apartment,278000.0,normal,gas,not_specified,79.0,c,51.22624,4.40157,1,2.0,1,1,1,0,0,0,no_flooding_area,2008.0
antwerp,apartment,studio,184500.0,normal,gas,not_specified,43.0,a,51.2224868,4.4370753,1,3.0,1,1,1,0,0,0,(information_not_available),
antwerp,house,residence,385000.0,normal,gas,north_east,287.0,c,51.23071,4.443825,3,3.0,2,2,1,1,0,0,no_flooding_area,1921.0
antwerp,apartment,apartment,264900.0,normal,gas,not_specified,95.0,c,51.1989,4.448063,1,2.0,1,1,1,0,0,0,(information_not_available),1963.0
antwerp,apartment,apartment,250000.0,normal,gas,not_specified,60.0,b,51.16034,4.445745,1,2.0,1,1,1,0,0,0,(information_not_available),1954.0
antwerp,apartment,apartment,199900.0,normal,gas,not_specified,104.0,b,51.22834,4.463064,3,3.0,1,1,1,0,0,0,(information_not_available),1975.0
antwerp,house,residence,339500.0,normal,gas,not_specified,125.0,e,51.22268,4.47286,2,3.0,1,2,1,1,0,0,no_flooding_area,1935.0
antwerp,apartment,apartment,198000.0,normal,fuel_oil,not_specified,111.0,d,51.3202888,4.9289737,1,3.0,1,0,0,0,0,0,no_flooding_area,1968.0
antwerp,apartment,apartment,1100000.0,excellent,gas,south,229.0,b,51.2159143,4.4134399,2,3.0,2,2,1,0,0,0,no_flooding_area,1964.0
antwerp,house,residence,650000.0,excellent,gas,not_specified,252.0,c,51.30302,4.430602,4,4.0,2,2,1,1,0,0,no_flooding_area,1979.0
antwerp,house,residence,365000.0,to_be_renovated,fuel_oil,not_specified,150.0,f,51.15967,4.66559,3,3.0,1,1,0,1,1,0,no_flooding_area,1971.0
antwerp,house,residence,278000.0,not_specified,gas,not_specified,105.0,c,51.0863629,4.5070196,3,2.0,1,2,1,0,0,0,(information_not_available),1935.0
antwerp,house,residence,460000.0,not_specified,gas,not_specified,292.0,f,51.0382903,4.5136239,2,3.0,2,4,1,1,1,0,no_flooding_area,1948.0
antwerp,house,residence,695000.0,not_specified,not_specified,not_specified,177.0,a,51.0647773,4.6796748,3,3.0,1,2,1,1,0,0,(information_not_available),2024.0
antwerp,house,residence,649000.0,new,not_specified,south_west,252.0,not_specified,51.4163747,4.7561967,2,4.0,1,2,1,1,1,0,no_flooding_area,2026.0
antwerp,house,residence,295000.0,to_be_renovated,gas,south,233.0,e,51.31719,4.944869,3,3.0,1,2,1,1,1,0,no_flooding_area,1951.0
antwerp,apartment,apartment,226000.0,normal,fuel_oil,south,87.0,b,51.22825,4.387431,2,2.0,1,1,1,0,0,0,no_flooding_area,1968.0
antwerp,house,residence,410000.0,normal,gas,south_east,125.0,b,51.17472,4.383107,2,3.0,1,2,1,1,1,0,no_flooding_area,1958.0
antwerp,apartment,apartment,349000.0,excellent,gas,not_specified,95.0,a,51.20649,4.420608,2,2.0,1,1,1,0,0,0,no_flooding_area,1969.0
antwerp,house,residence,475000.0,not_specified,not_specified,south_east,193.0,c,51.3309701,4.7787641,4,3.0,1,1,1,1,1,0,no_flooding_area,1990.0
antwerp,house,villa,595000.0,normal,fuel_oil,south_east,239.0,c,51.46291,4.467615,4,3.0,1,2,1,1,1,0,no_flooding_area,1998.0
antwerp,house,residence,589000.0,normal,gas,north_east,245.0,b,51.4646,4.504237,4,3.0,1,1,1,1,1,0,no_flooding_area,1984.0
antwerp,house,villa,785000.0,excellent,not_specified,north_west,172.0,not_specified,51.47137,4.471259,4,3.0,1,2,1,1,0,0,no_flooding_area,2024.0
antwerp,house,residence,579000.0,excellent,not_specified,not_specified,180.0,b,51.46883,4.464514,4,4.0,1,2,1,1,1,0,no_flooding_area,1959.0
antwerp,house,residence,585000.0,to_be_renovated,gas,south,193.0,f,51.38741,4.450069,4,3.0,1,2,1,1,1,0,no_flooding_area,1965.0
antwerp,house,residence,665000.0,new,not_specified,north,250.0,not_specified,51.46668,4.487343,4,4.0,1,2,1,1,0,0,no_flooding_area,2025.0
antwerp,house,residence,649000.0,normal,not_specified,west,179.0,c,51.41262,4.617827,4,4.0,1,2,0,0,1,0,no_flooding_area,1991.0
antwerp,house,residence,499000.0,normal,fuel_oil,west,142.0,f,51.35489,4.391818,4,3.0,1,1,1,1,1,0,no_flooding_area,1968.0
antwerp,house,residence,469000.0,normal,fuel_oil,not_specified,151.0,d,51.45118,4.449817,4,4.0,1,1,1,1,1,0,no_flooding_area,1979.0
antwerp,house,residence,1288544.0,new,not_specified,not_specified,352.0,not_specified,51.2407352,4.5834231,4,4.0,2,2,0,0,0,0,(information_not_available),
antwerp,apartment,apartment,229000.0,normal,gas,not_specified,75.0,b,51.24035,5.144463,1,1.0,1,0,0,0,1,0,no_flooding_area,1989.0
antwerp,house,residence,299000.0,normal,gas,east,161.0,f,51.16557,5.168093,4,4.0,1,0,0,0,1,0,(information_not_available),1955.0
antwerp,apartment,ground_floor,185000.0,normal,fuel_oil,south_east,79.0,f,51.23279,4.460412,1,2.0,1,1,0,1,0,0,no_flooding_area,
antwerp,apartment,penthouse,349000.0,normal,gas,south_west,106.0,b,51.20995,4.403748,1,3.0,2,2,0,0,0,0,(information_not_available),
antwerp,apartment,ground_floor,299000.0,excellent,gas,not_specified,86.0,b,51.1942577,4.5905266,1,2.0,1,0,0,1,0,0,(information_not_available),2012.0
antwerp,house,residence,562526.0,new,not_specified,not_specified,165.0,not_specified,51.2407352,4.5834231,4,3.0,1,2,0,0,1,0,(information_not_available),
antwerp,house,residence,1046519.0,new,not_specified,not_specified,374.0,not_specified,51.0166667,4.55,4,4.0,3,2,0,0,1,0,(information_not_available),
antwerp,house,residence,476055.0,new,not_specified,not_specified,147.0,not_specified,51.29227,4.49419,2,3.0,1,2,0,0,1,0,(information_not_available),
antwerp,house,residence,457935.0,new,not_specified,not_specified,154.0,not_specified,51.097099,4.6633008,4,4.0,1,2,0,0,1,0,(information_not_available),
antwerp,house,residence,688363.0,new,not_specified,not_specified,218.0,not_specified,51.0980628,4.5051426,4,3.0,2,2,0,0,0,0,(information_not_available),
antwerp,house,residence,576448.0,new,not_specified,not_specified,233.0,not_specified,51.05151,4.77523,4,4.0,2,2,0,0,1,0,(information_not_available),
antwerp,house,residence,478582.0,new,not_specified,not_specified,132.0,not_specified,51.0980628,4.5051426,3,3.0,1,2,0,0,0,0,(information_not_available),
antwerp,house,residence,505633.0,new,not_specified,not_specified,228.0,not_specified,51.0633847,4.7210601,4,3.0,2,2,0,0,1,0,(information_not_available),
antwerp,house,residence,395000.0,normal,gas,not_specified,18.0,c,51.2256078,4.5179568,2,3.0,1,0,0,1,0,0,no_flooding_area,1930.0
antwerp,apartment,apartment,465000.0,not_specified,not_specified,south,97.0,a,51.2254954,4.406418,1,1.0,1,1,0,0,0,0,no_flooding_area,2019.0
antwerp,house,residence,315000.0,normal,gas,west,143.0,c,51.33096,4.945207,3,3.0,1,2,1,1,0,0,no_flooding_area,1938.0
antwerp,house,chalet,60000.0,to_be_renovated,not_specified,not_specified,57.0,f,51.02946,4.856117,4,2.0,1,1,0,0,1,0,no_flooding_area,1981.0
antwerp,house,residence,495000.0,normal,gas,not_specified,44.0,d,51.21341,4.439516,2,4.0,2,0,0,1,0,0,no_flooding_area,
antwerp,apartment,apartment,187000.0,normal,gas,not_specified,32.0,a,51.2166583,4.4149712,2,1.0,1,1,0,0,0,0,no_flooding_area,2013.0
antwerp,house,residence,385000.0,normal,gas,east,194.0,d,51.24747,4.463411,2,3.0,2,2,0,1,0,0,actual_flooding_area,1949.0
antwerp,apartment,apartment,249900.0,normal,gas,not_specified,98.0,b,51.27973,4.417575,2,2.0,1,1,0,0,0,0,no_flooding_area,2008.0
antwerp,house,villa,629000.0,normal,gas,south_west,252.0,c,51.3222467,4.3745557,4,3.0,1,2,1,1,1,0,no_flooding_area,1900.0
antwerp,house,residence,474000.0,normal,gas,south_west,231.0,c,51.27315,4.412484,3,4.0,1,3,1,1,0,0,actual_flooding_area,1963.0
antwerp,house,residence,695000.0,to_be_renovated,gas,north_east,206.0,e,51.30699,4.454944,3,4.0,1,2,0,0,0,0,actual_flooding_area,1976.0
antwerp,apartment,duplex,300000.0,normal,gas,east,154.0,b,51.35559,4.396068,2,3.0,1,1,1,0,1,0,no_flooding_area,2003.0
antwerp,apartment,apartment,199000.0,not_specified,gas,not_specified,73.0,d,51.16816,4.473956,2,2.0,1,0,0,0,1,0,no_flooding_area,
antwerp,house,residence,439000.0,normal,gas,not_specified,151.0,d,51.16632,4.439838,2,3.0,1,2,0,0,0,0,no_flooding_area,1967.0
antwerp,house,residence,549000.0,new,not_specified,not_specified,180.0,not_specified,51.12114,4.49251,2,3.0,2,2,0,0,1,0,no_flooding_area,2025.0
antwerp,apartment,apartment,149000.0,not_specified,gas,north_east,60.0,f,51.17245,4.446859,1,1.0,1,0,0,0,0,0,no_flooding_area,
antwerp,apartment,ground_floor,359000.0,normal,not_specified,not_specified,78.0,not_specified,51.13424,4.45019,2,2.0,1,0,0,1,0,0,no_flooding_area,1970.0
antwerp,apartment,ground_floor,289000.0,normal,gas,not_specified,82.0,c,51.17373,4.447973,2,2.0,1,1,0,0,0,0,no_flooding_area,1950.0
antwerp,apartment,apartment,299000.0,normal,gas,south_west,85.0,c,51.29651,4.514109,2,2.0,1,1,1,0,1,0,no_flooding_area,1988.0
antwerp,house,residence,499000.0,normal,gas,not_specified,168.0,b,51.28958,4.484013,2,3.0,2,3,1,1,0,0,no_flooding_area,1930.0
antwerp,house,residence,349000.0,to_be_renovated,gas,east,167.0,f,51.35262,4.64539,3,3.0,1,0,1,1,0,0,possible_flooding_area,1964.0
antwerp,house,residence,899000.0,to_be_renovated,gas,not_specified,247.0,e,51.30878,4.477069,4,3.0,1,2,0,1,1,0,no_flooding_area,1958.0
antwerp,house,chalet,409000.0,normal,gas,not_specified,100.0,e,51.3210824,4.5733903,3,3.0,1,1,1,1,0,0,no_flooding_area,1985.0
antwerp,house,residence,475000.0,to_be_renovated,gas,south_west,129.0,f,51.2935453,4.4874385,3,2.0,1,1,1,1,0,0,no_flooding_area,1939.0
antwerp,house,residence,525000.0,normal,hot_air,south_west,199.0,d,51.23021,4.559225,4,4.0,1,0,1,1,0,0,no_flooding_area,1996.0
antwerp,house,residence,519000.0,to_be_renovated,not_specified,south_east,178.0,d,51.3052409,4.5629722,4,4.0,1,2,1,1,1,0,no_flooding_area,1990.0
antwerp,house,residence,649000.0,normal,hot_air,south_west,244.0,f,51.28929,4.560483,4,4.0,2,2,1,1,0,0,no_flooding_area,1973.0
antwerp,house,residence,399000.0,to_be_renovated,gas,north_east,139.0,f,51.34251,4.649477,3,3.0,1,0,1,1,0,0,no_flooding_area,
